chrom,start,end,mid,n_snp,mean,wsum,z,emp_p,desert,peak,published_desert
4,21000000,22000000,21500000,11,0.026114368275878548,83747.0,-1.3334722482174104,0.08957133717210493,False,False,False
4,22000000,23000000,22500000,10,0.029771485869593904,75794.0,-1.266533129650877,0.1164427383237364,False,False,False
4,24000000,25000000,24500000,20,0.11500548945135161,168505.0,0.29357231554026225,0.7843889955214332,False,False,False
4,25000000,26000000,25500000,10,0.047355802802476595,85924.0,-0.9446734557633006,0.2674344209852847,False,False,False
4,27000000,28000000,27500000,14,0.10478818478320957,108538.0,0.10655689941405289,0.9161868202175304,False,False,False
4,28000000,29000000,28500000,25,0.2749583681594579,156731.0,3.2213164852383196,0.037108125399872044,False,False,False
4,31000000,32000000,31500000,12,0.11239825024239554,88698.0,0.24584995221250264,0.8125399872040947,False,False,False
4,35000000,36000000,35500000,12,0.04705307378753847,96168.0,-0.9502145445867218,0.2635956493921945,False,False,False
4,36000000,37000000,36500000,18,0.1581871691219999,118246.0,1.0839607844106416,0.3723608445297505,False,False,False
4,37000000,38000000,37500000,42,0.14052577387081222,336038.0,0.7606902850421476,0.5207933461292387,False,False,False
4,38000000,39000000,38500000,32,0.1647813888618598,246648.0,1.2046600087885537,0.3326935380678183,False,False,False
4,41000000,42000000,41500000,19,0.4215786336884452,134230.0,5.9050232808217284,0.006397952655150352,False,True,False
4,42000000,43000000,42500000,13,0.12951211734693877,94080.0,0.5590986104485892,0.6295585412667947,False,False,False
4,43000000,44000000,43500000,16,0.055339813830006496,121287.0,-0.7985357811840745,0.3416506717850288,False,False,False
4,44000000,45000000,44500000,11,0.07697817711448324,71897.0,-0.40247168743591577,0.6577095329494562,False,False,False
4,46000000,47000000,46500000,10,0.027989907259525715,74509.0,-1.2991427733822938,0.1036468330134357,False,False,False
4,56000000,57000000,56500000,16,0.14661080847530858,118037.0,0.8720694907783322,0.46321177223288545,False,False,False
4,57000000,58000000,57500000,10,0.09671543744401313,83725.0,-0.04120498612793004,0.9596928982725528,False,False,False
4,58000000,59000000,58500000,13,0.085347258945884,113460.0,-0.24928575708249245,0.7907869481765835,False,False,False
4,63000000,64000000,63500000,15,0.07882050535913479,103095.0,-0.3687500950487493,0.6858605246321178,False,False,False
4,66000000,67000000,66500000,15,0.08513499693188793,97780.0,-0.2531709567672036,0.783109404990403,False,False,False
4,72000000,73000000,72500000,13,0.11472788831299113,95696.0,0.28849116213495474,0.7882277671145234,False,False,False
4,78000000,79000000,78500000,12,0.02763225114946559,99829.0,-1.305689236312144,0.10108765195137556,False,False,False
4,80000000,81000000,80500000,11,0.1829747468801507,67952.0,1.5376674438249893,0.23544465770953296,False,False,False
4,82000000,83000000,82500000,16,0.02002165731464442,132057.0,-1.4449919603881467,0.061420345489443376,False,False,False
4,83000000,84000000,83500000,10,0.06400581714913887,87328.0,-0.6399150617753653,0.45553422904670504,False,False,False
4,84000000,85000000,84500000,15,0.31233968302469384,124363.0,3.9055362850711273,0.025591810620601407,False,False,False
4,86000000,87000000,86500000,11,0.14362700652559796,78307.0,0.8174546014912145,0.4875239923224568,False,False,False
4,87000000,88000000,87500000,15,0.15706566734933983,91796.0,1.06343304960067,0.3800383877159309,False,False,False
4,89000000,90000000,89500000,13,0.08666063571692915,97276.0,-0.22524598227442943,0.8074216250799744,False,False,False
4,93000000,94000000,93500000,10,0.028642936596218017,62930.0,-1.2871898604457805,0.10748560460652591,False,False,False
4,94000000,95000000,94500000,10,0.14939261348916202,69478.0,0.922987070232521,0.44145873320537427,False,False,False
4,100000000,101000000,100500000,10,0.1507717642753519,76513.0,0.948230758911425,0.42610364683301344,False,False,False
4,106000000,107000000,106500000,30,0.08911478031497148,217607.0,-0.1803258308114081,0.8419705694177864,False,False,False
4,108000000,109000000,108500000,11,0.05608832650417845,80293.0,-0.7848351611298949,0.3531669865642994,False,False,False
4,109000000,110000000,109500000,12,0.07030813368605388,107356.0,-0.5245587728134372,0.5540626999360204,False,False,False
4,111000000,112000000,111500000,17,0.0683817866394903,128543.0,-0.559818227847589,0.5207933461292387,False,False,False
4,112000000,113000000,112500000,11,0.04102506462852647,80073.0,-1.0605499684485837,0.20601407549584133,False,False,False
4,114000000,115000000,114500000,26,0.07984797943313644,188264.0,-0.34994342364670594,0.6973768394113884,False,False,False
4,118000000,119000000,118500000,14,0.26541423479941345,102973.0,3.0466226564971506,0.04862444017914268,False,False,False
4,119000000,120000000,119500000,32,0.06962282555682003,246040.0,-0.5371025100441531,0.5438259756877799,False,False,False
4,120000000,121000000,120500000,12,0.0608080055357428,93935.0,-0.6984471393630293,0.4248240563019834,False,False,False
4,121000000,122000000,121500000,29,0.17728876992680673,211085.0,1.4335925062018338,0.2674344209852847,False,False,False
4,122000000,123000000,122500000,20,0.11671757229420168,162392.0,0.324909923226221,0.7613563659628919,False,False,False
4,124000000,125000000,124500000,14,0.1068758338052231,104191.0,0.14476879220361477,0.891874600127959,False,False,False
4,125000000,126000000,125500000,14,0.08378332090830327,99262.0,-0.27791175311506,0.7485604606525912,False,False,False
4,126000000,127000000,126500000,10,0.12689397642182643,51149.0,0.5111767043794048,0.6564299424184261,False,False,False
4,127000000,128000000,127500000,20,0.08381633393292029,135093.0,-0.27730748958990675,0.7511196417146513,False,False,False
4,128000000,129000000,128500000,11,0.04177176006603688,87224.0,-1.046882610715681,0.2124120281509917,False,False,False
4,129000000,130000000,129500000,17,0.04323270099673397,118186.0,-1.020141852270645,0.22776711452335252,False,False,False
4,131000000,132000000,131500000,17,0.056149357992814335,99921.0,-0.7837180534762854,0.3544465770953295,False,False,False
4,134000000,135000000,134500000,12,0.10415928248909713,64891.0,0.09504560283865637,0.927703134996801,False,False,False
4,137000000,138000000,137500000,11,0.23800462732717798,92494.0,2.5449229114304006,0.08573256557901472,False,False,False
4,139000000,140000000,139500000,10,0.14117381669563833,75361.0,0.7725519259042771,0.5143953934740882,False,False,False
4,140000000,141000000,140500000,11,0.22808259458517566,91822.0,2.363312091127744,0.10620601407549585,False,False,False
4,141000000,142000000,141500000,10,0.10897243483916154,79956.0,0.18314454075452283,0.8598848368522073,False,False,False
4,145000000,146000000,145500000,12,0.007508879795608924,96286.0,-1.674023233372848,0.012795905310300703,True,False,False
4,147000000,148000000,147500000,11,0.02224326272204402,70763.0,-1.404328157826935,0.07037747920665387,False,False,False
4,148000000,149000000,148500000,16,0.28149967315514235,110144.0,3.3410471691623056,0.0345489443378119,False,False,False
4,152000000,153000000,152500000,15,0.27872838133220845,130385.0,3.290322020964548,0.03582853486884197,False,False,False
4,153000000,154000000,153500000,22,0.07126175727038656,171277.0,-0.5071038453893953,0.5719769673704415,False,False,False
4,155000000,156000000,155500000,10,0.08015086292010584,75963.0,-0.3443995073994047,0.7012156110044786,False,False,False
4,156000000,157000000,156500000,16,0.20073712580450437,117619.0,1.8627863273096952,0.16122840690978887,False,False,False
4,157000000,158000000,157500000,15,0.11659280067570774,105371.0,0.3226261295143487,0.763915547024952,False,False,False
4,158000000,159000000,158500000,13,0.12904451339200912,78965.0,0.5505396850711265,0.6372360844529751,False,False,False
4,161000000,162000000,161500000,16,0.14194028462468605,107510.0,0.7865811952031752,0.5067178502879078,False,False,False
4,162000000,163000000,162500000,26,0.18612430783619766,188178.0,1.5953163514323507,0.2200895713371721,False,False,False
4,163000000,164000000,163500000,20,0.04736426073274224,134099.0,-0.9445186435697162,0.26999360204734485,False,False,False
4,165000000,166000000,165500000,13,0.1814176991336751,94999.0,1.5091675662453903,0.24056301983365322,False,False,False
4,166000000,167000000,166500000,13,0.08481184027035556,98241.0,-0.2590859489782975,0.7741522712731925,False,False,False
4,168000000,169000000,168500000,24,0.04680631137324051,164465.0,-0.9547312324112646,0.2597568777991043,False,False,False
4,169000000,170000000,169500000,33,0.11532943222625865,239761.0,0.29950169660679893,0.7792706333973128,False,False,False
4,171000000,172000000,171500000,13,0.10446092811082537,77383.0,0.10056686145846168,0.9225847728726807,False,False,False
4,176000000,177000000,176500000,15,0.0530365737760201,97857.0,-0.8406938073098773,0.31861804222648754,False,False,False
4,177000000,178000000,177500000,14,0.13519630326298882,116427.0,0.6631407652982346,0.5732565579014716,False,False,False
4,180000000,181000000,180500000,15,0.08145405745281868,106557.0,-0.320546106160562,0.7152911068458093,False,False,False
4,181000000,182000000,181500000,16,0.2360277197344407,113421.0,2.508738006692109,0.08957133717210493,False,False,False
4,182000000,183000000,182500000,19,0.16760915090537942,151373.0,1.2564187761397565,0.31477927063339733,False,False,False
4,183000000,184000000,183500000,28,0.11346068773278409,210227.0,0.2652965867043398,0.799744081893794,False,False,False
4,184000000,185000000,184500000,24,0.10767972268118055,185202.0,0.15948300671903173,0.8803582853486884,False,False,False
4,185000000,186000000,185500000,22,0.16107141700754427,185306.0,1.1367534568468554,0.35956493921944976,False,False,False
4,186000000,187000000,186500000,15,0.20077278581710736,105592.0,1.8634390407515102,0.1599488163787588,False,False,False
4,189000000,190000000,189500000,39,0.16459199623008433,301333.0,1.2011934055117457,0.3352527191298784,False,False,False
5,0,1000000,500000,18,0.16274556502484616,155356.0,1.1673967133887508,0.34804862444017914,False,False,False
5,1000000,2000000,1500000,10,0.11171108689190529,80744.0,0.23327225739839824,0.818937939859245,False,False,False
5,2000000,3000000,2500000,30,0.12339911986157967,253142.0,0.4472075779664589,0.6845809341010877,False,False,False
5,3000000,4000000,3500000,28,0.06050821526552796,230729.0,-0.7039344380152494,0.418426103646833,False,False,False
5,5000000,6000000,5500000,30,0.09017518602529442,238946.0,-0.16091638559862137,0.8598848368522073,False,False,False
5,6000000,7000000,6500000,19,0.07514913127699024,168811.0,-0.43595016140950876,0.6295585412667947,False,False,False
5,9000000,10000000,9500000,12,0.06806734471564009,92717.0,-0.5655737073156456,0.5131158029430583,False,False,False
5,10000000,11000000,10500000,14,0.1966652378911273,116650.0,1.7882553392190788,0.17786308381317978,False,False,False
5,11000000,12000000,11500000,20,0.10084806757380697,147276.0,0.03443781483786001,0.9724888035828535,False,False,False
5,16000000,17000000,16500000,13,0.05439840915147912,97558.0,-0.8157670563017589,0.33397312859884837,False,False,False
5,24000000,25000000,24500000,11,0.31416279299772526,70777.0,3.938906110218204,0.02431222008957134,False,False,False
5,30000000,31000000,30500000,11,0.02695728436983483,88937.0,-1.3180436876340862,0.09852847088931542,False,False,False
5,31000000,32000000,31500000,31,0.055077585193770484,246761.0,-0.8033355595129715,0.3378119001919386,False,False,False
5,34000000,35000000,34500000,20,0.1039904912836767,157750.0,0.09195608377805985,0.9302623160588611,False,False,False
5,35000000,36000000,35500000,14,0.10834553440702782,113378.0,0.17166988584374712,0.872680742162508,False,False,False
5,36000000,37000000,36500000,26,0.07293933591743333,214130.0,-0.4763977953153354,0.6026871401151631,False,False,False
5,37000000,38000000,37500000,11,0.08958122356585455,83935.0,-0.1717881507190105,0.8483685220729367,False,False,False
5,38000000,39000000,38500000,11,0.02733050847457628,92040.0,-1.3112122713727907,0.09980806142034548,False,False,False
5,40000000,41000000,40500000,14,0.11771000535045478,104664.0,0.343075211139313,0.7536788227767115,False,False,False
5,41000000,42000000,41500000,10,0.02270190815798784,73474.0,-1.395933207314706,0.07293666026871401,False,False,False
5,42000000,43000000,42500000,10,0.018606435524864517,83412.0,-1.4708958852022724,0.05502239283429303,False,False,False
5,45000000,46000000,45500000,14,0.03387257818882311,99151.0,-1.191467590199549,0.1509916826615483,False,False,False
5,52000000,53000000,52500000,18,0.23839836818878055,131878.0,2.5521298621351294,0.08445297504798464,False,False,False
5,53000000,54000000,53500000,13,0.10042791580368793,109601.0,0.026747444365696614,0.9801663467690339,False,False,False
5,55000000,56000000,55500000,27,0.06523716244578144,228704.0,-0.6173767739855645,0.47728726807421623,False,False,False
5,56000000,57000000,56500000,23,0.11417682268032327,185112.0,0.27840457159532134,0.7933461292386437,False,False,False
5,57000000,58000000,57500000,45,0.1545965734368136,341450.0,1.0182392689996507,0.39539347408829173,False,False,False
5,58000000,59000000,58500000,22,0.13032250100700354,153922.0,0.5739317041392812,0.6218809980806143,False,False,False
5,66000000,67000000,66500000,13,0.038612394317092305,103257.0,-1.1047109832096578,0.1855406269993602,False,False,False
5,71000000,72000000,71500000,11,0.06089501613873844,91395.0,-0.6968545154122765,0.42610364683301344,False,False,False
5,75000000,76000000,75500000,13,0.0977315344157329,109325.0,-0.022606558835920082,0.981445937300064,False,False,False
5,78000000,79000000,78500000,12,0.231691593604951,81438.0,2.4293704573411796,0.09980806142034548,False,False,False
5,79000000,80000000,79500000,14,0.11840543697962058,107854.0,0.3558042468038059,0.7434420985284709,False,False,False
5,81000000,82000000,81500000,11,0.057454943875497516,89444.0,-0.7598208814657634,0.37875879718490085,False,False,False
5,86000000,87000000,86500000,11,0.04121741036566153,72991.0,-1.057029312146479,0.2072936660268714,False,False,False
5,93000000,94000000,93500000,10,0.08431180481266191,77587.0,-0.2682384938260613,0.7587971849008317,False,False,False
5,94000000,95000000,94500000,10,0.16420217424905972,77636.0,1.194058185180715,0.3378119001919386,False,False,False
5,95000000,96000000,95500000,11,0.049652769793271545,86974.0,-0.9026302504793186,0.29558541266794625,False,False,False
5,96000000,97000000,96500000,12,0.10767181828825663,68328.0,0.15933832635763456,0.8829174664107485,False,False,False
5,103000000,104000000,103500000,10,0.15018689563639318,73838.0,0.9375254451866532,0.4286628278950736,False,False,False
5,104000000,105000000,104500000,13,0.09252983814457862,87053.0,-0.11781732374002353,0.8957133717210493,False,False,False
5,108000000,109000000,108500000,13,0.1432509757853651,105556.0,0.8105718131585768,0.491362763915547,False,False,False
5,109000000,110000000,109500000,20,0.06628874007163993,160525.0,-0.5981289161917048,0.4875239923224568,False,False,False
5,115000000,116000000,115500000,10,0.04268826897926532,78757.0,-1.0301070224996194,0.2252079334612924,False,False,False
5,116000000,117000000,116500000,14,0.09570908082848203,101004.0,-0.059625127969421786,0.9404990403071017,False,False,False
5,117000000,118000000,117500000,23,0.0694497438559839,159871.0,-0.5402705614390214,0.5425463851567498,False,False,False
5,118000000,119000000,118500000,11,0.06326601796947354,83141.0,-0.6534561918413341,0.44785668586052463,False,False,False
5,119000000,120000000,119500000,12,0.0904578106572317,93270.0,-0.1557432832134032,0.8637236084452975,False,False,False
5,122000000,123000000,122500000,10,0.16841059184789467,95092.0,1.271088184191413,0.309660908509277,False,False,False
5,123000000,124000000,123500000,11,0.0708730363121298,77660.0,-0.5142189128290537,0.5655790147152912,False,False,False
5,125000000,126000000,125500000,12,0.04080850007895508,88658.0,-1.0645139208481398,0.20473448496481125,False,False,False
5,126000000,127000000,126500000,20,0.05031728136575937,155225.0,-0.89046716909084,0.3019833653230966,False,False,False
5,128000000,129000000,128500000,12,0.17998756788588627,91698.0,1.4829907418178814,0.2507997440818938,False,False,False
5,133000000,134000000,133500000,13,0.08643974882886477,100330.0,-0.22928904985731055,0.8023032629558541,False,False,False
5,135000000,136000000,135500000,17,0.05547449040056886,135008.0,-0.7960706892929906,0.3467690339091491,False,False,False
5,137000000,138000000,137500000,10,0.014610953008953993,86442.0,-1.5440283648148116,0.03198976327575176,True,False,False
5,142000000,143000000,142500000,16,0.040521630795897746,110768.0,-1.0697647164431927,0.20089571337172105,False,False,False
5,143000000,144000000,143500000,11,0.15416028586013275,82278.0,1.010253552085671,0.40051183621241204,False,False,False
5,144000000,145000000,144500000,14,0.03851399992422234,105572.0,-1.1065119736787428,0.18426103646833014,False,False,False
5,145000000,146000000,145500000,37,0.18804801709699664,263906.0,1.630527524985384,0.20985284708893154,False,False,False
5,146000000,147000000,146500000,25,0.030540515101826482,201863.0,-1.2524569787920665,0.12412028150991683,False,False,False
5,147000000,148000000,147500000,27,0.15103530378095123,192359.0,0.9530545311200612,0.4248240563019834,False,False,False
5,148000000,149000000,148500000,26,0.10936540293219629,224678.0,0.19033734686437348,0.8522072936660269,False,False,False
5,149000000,150000000,149500000,47,0.11789609425074524,393164.0,0.346481343603269,0.7511196417146513,False,False,False
5,150000000,151000000,150500000,21,0.12201080819042685,181529.0,0.42179621035763426,0.7012156110044786,False,False,False
5,151000000,152000000,151500000,40,0.1631265616818193,284549.0,1.1743703968268784,0.3467690339091491,False,False,False
5,152000000,153000000,152500000,12,0.13352424507939223,93586.0,0.6325357606371167,0.5937300063979527,False,False,False
5,153000000,154000000,153500000,25,0.1503549200383295,214978.0,0.940600928836021,0.4273832373640435,False,False,False
5,154000000,155000000,154500000,10,0.04857188962401162,80561.0,-0.9224144559231473,0.2853486884197057,False,False,False
5,156000000,157000000,156500000,11,0.06774983705136563,95122.0,-0.5713853014577578,0.510556621880998,False,False,False
5,158000000,159000000,158500000,13,0.14910211766611328,98788.0,0.9176698952049641,0.4440179142674344,False,False,False
5,159000000,160000000,159500000,26,0.15486658110809481,209603.0,1.0231814331654479,0.3941138835572617,False,False,False
5,163000000,164000000,163500000,22,0.08061358454061773,130251.0,-0.33592994725401254,0.7063339731285988,False,False,False
5,165000000,166000000,165500000,16,0.07055242367501427,99869.0,-0.5200873397472053,0.5591810620601407,False,False,False
5,166000000,167000000,166500000,23,0.27150670205633165,180467.0,3.1581379079548575,0.04094689699296225,False,False,False
5,167000000,168000000,167500000,22,0.16386094751654767,172683.0,1.1878124421548557,0.3416506717850288,False,False,False
5,168000000,169000000,168500000,25,0.10996886786241665,212642.0,0.20138304323032674,0.8406909788867563,False,False,False
5,169000000,170000000,169500000,19,0.0770577879358804,161885.0,-0.4010145075459823,0.6628278950735764,False,False,False
5,172000000,173000000,172500000,10,0.0708310324164914,85111.0,-0.5149877433843596,0.564299424184261,False,False,False
5,173000000,174000000,173500000,18,0.0932182988164718,153693.0,-0.10521588302522432,0.9046705054382598,False,False,False
5,175000000,176000000,175500000,10,0.07482568903712071,76157.0,-0.4418703807869929,0.6218809980806143,False,False,False
5,176000000,177000000,176500000,11,0.02672356300279272,95964.0,-1.3223216748464335,0.09341010876519514,False,False,False
5,179000000,180000000,179500000,12,0.15506922036015405,96070.0,1.0268904998203285,0.3915547024952015,False,False,False
6,0,1000000,500000,15,0.09403167680668492,120151.0,-0.09032798173929073,0.9174664107485605,False,False,False
6,1000000,2000000,1500000,49,0.18079747865082207,421679.0,1.4978151797346486,0.2456813819577735,False,False,False
6,2000000,3000000,2500000,17,0.08489659371859114,136307.0,-0.2575346395180511,0.7779910428662828,False,False,False
6,3000000,4000000,3500000,17,0.09568741087664674,152878.0,-0.0600217702534234,0.9379398592450416,False,False,False
6,5000000,6000000,5500000,11,0.15341267650074938,101416.0,0.9965694661171988,0.40818937939859246,False,False,False
6,6000000,7000000,6500000,22,0.09061075988341065,194872.0,-0.15294373244056325,0.8650031989763276,False,False,False
6,7000000,8000000,7500000,13,0.13168195304873923,103469.0,0.5988148311034354,0.6116442738323736,False,False,False
6,8000000,9000000,8500000,20,0.1721655179340389,159306.0,1.3398175690274157,0.2891874600127959,False,False,False
6,9000000,10000000,9500000,13,0.07188431965267494,98582.0,-0.49570859323926453,0.5796545105566219,False,False,False
6,11000000,12000000,11500000,20,0.1377350827866292,160050.0,0.7096100568078361,0.5502239283429302,False,False,False
6,12000000,13000000,12500000,13,0.09758016145367303,101701.0,-0.025377257998699568,0.9763275751759437,False,False,False
6,13000000,14000000,13500000,11,0.21277809147374366,88550.0,2.0831816544859056,0.1420345489443378,False,False,False
6,14000000,15000000,14500000,14,0.052873563218390804,117885.0,-0.843677518597558,0.31733845169545744,False,False,False
6,15000000,16000000,15500000,10,0.12855598872891497,77721.0,0.5415978314097262,0.6436340371081254,False,False,False
6,16000000,17000000,16500000,15,0.07984852603600338,132432.0,-0.3499334187417005,0.6986564299424184,False,False,False
6,21000000,22000000,21500000,12,0.16408583977052263,84017.0,1.1919288231209464,0.34037108125399873,False,False,False
6,23000000,24000000,23500000,10,0.2177254033130881,78537.0,2.1737362197447854,0.12923864363403711,False,False,False
6,27000000,28000000,27500000,13,0.10662760541734703,104110.0,0.1402252715040972,0.8931541906589892,False,False,False
6,28000000,29000000,28500000,17,0.20298784044178989,135449.0,1.9039829391505598,0.1561100447856686,False,False,False
6,29000000,30000000,29500000,17,0.14565189019880803,114935.0,0.8545176504118661,0.473448496481126,False,False,False
6,30000000,31000000,30500000,11,0.16091107813933472,88291.0,1.1338186476057341,0.36084452975047987,False,False,False
6,33000000,34000000,33500000,37,0.196342289528347,311479.0,1.782344159664949,0.17914267434420986,False,False,False
6,34000000,35000000,34500000,13,0.05545511673998163,103435.0,-0.7964253007403624,0.345489443378119,False,False,False
6,36000000,37000000,36500000,12,0.09747305794922827,94462.0,-0.02733765823172449,0.9724888035828535,False,False,False
6,38000000,39000000,38500000,10,0.13085529370791735,68912.0,0.5836838307427958,0.6180422264875239,False,False,False
6,39000000,40000000,39500000,26,0.0726468145794595,221572.0,-0.4817520449461159,0.5950095969289827,False,False,False
6,40000000,41000000,40500000,33,0.08087495691686537,284334.0,-0.3311458417295624,0.708893154190659,False,False,False
6,41000000,42000000,41500000,13,0.07516090628371591,107516.0,-0.4357346341394298,0.6308381317978247,False,False,False
6,42000000,43000000,42500000,10,0.06937116872676109,79608.0,-0.541708784235156,0.5399872040946897,False,False,False
6,43000000,44000000,43500000,21,0.1090564681482878,169724.0,0.18468266893853522,0.8560460652591171,False,False,False
6,44000000,45000000,44500000,38,0.169983731191168,315942.0,1.2998825990065164,0.29942418426103645,False,False,False
6,45000000,46000000,45500000,15,0.0564331812569507,114197.0,-0.778523011577,0.3621241202815099,False,False,False
6,46000000,47000000,46500000,14,0.02928558506560074,116081.0,-1.275426956741908,0.11132437619961612,False,False,False
6,51000000,52000000,51500000,19,0.1273092781992399,136298.0,0.5187783015954599,0.6513115802943058,False,False,False
6,52000000,53000000,52500000,17,0.21776608755644758,127552.0,2.1744808956596944,0.12795905310300704,False,False,False
6,53000000,54000000,53500000,11,0.043489843489843506,90090.0,-1.0154351696459645,0.2290467050543826,False,False,False
6,55000000,56000000,55500000,10,0.17113443507975934,69647.0,1.3209448432629647,0.29558541266794625,False,False,False
6,56000000,57000000,56500000,25,0.16238569604086844,195750.0,1.16080974647571,0.3506078055022393,False,False,False
6,65000000,66000000,65500000,21,0.12381711635226637,144879.0,0.4548584986528912,0.6794625719769674,False,False,False
6,66000000,67000000,66500000,28,0.2470436820046861,181814.0,2.7103718851869143,0.07549584133077415,False,False,False
6,67000000,68000000,67500000,24,0.22679760319573902,165220.0,2.33979187643126,0.11004478566858605,False,False,False
6,68000000,69000000,68500000,12,0.056934380286313035,79214.0,-0.7693491689558135,0.3723608445297505,False,False,False
6,71000000,72000000,71500000,18,0.06037446171129002,133525.0,-0.7063826352078184,0.41586692258477287,False,False,False
6,72000000,73000000,72500000,15,0.10488470472701177,105902.0,0.10832358035789595,0.9110684580934101,False,False,False
6,73000000,74000000,73500000,14,0.08793255261072466,113570.0,-0.20196508042241706,0.8291746641074856,False,False,False
6,74000000,75000000,74500000,10,0.1277310693859637,72911.0,0.5264986796076254,0.6474728087012156,False,False,False
6,75000000,76000000,75500000,17,0.0607589922357788,126220.0,-0.6993442685948773,0.4235444657709533,False,False,False
6,76000000,77000000,76500000,10,0.062116826151259665,79109.0,-0.6744907594765952,0.43378119001919385,False,False,False
6,77000000,78000000,77500000,19,0.209427148667655,131535.0,2.0218466954482444,0.14843250159948818,False,False,False
6,78000000,79000000,78500000,23,0.17960880697601392,165596.0,1.4760579810289247,0.254638515674984,False,False,False
6,79000000,80000000,79500000,23,0.029787920040123237,167484.0,-1.2662323220171556,0.11900191938579655,False,False,False
6,80000000,81000000,80500000,29,0.10989500690337338,194108.0,0.20003110762307919,0.8419705694177864,False,False,False
6,82000000,83000000,82500000,21,0.04554458886494752,172644.0,-0.9778255383547837,0.24824056301983366,False,False,False
6,86000000,87000000,86500000,14,0.07950050801944988,110232.0,-0.3563034680158606,0.6922584772872681,False,False,False
6,87000000,88000000,87500000,14,0.05341098022568891,113076.0,-0.8338407496533435,0.32245681381957775,False,False,False
6,88000000,89000000,88500000,12,0.10875324935012998,100020.0,0.17913261522509472,0.8662827895073576,False,False,False
6,89000000,90000000,89500000,13,0.15516747159584449,115124.0,1.0286888699702228,0.3902751119641715,False,False,False
6,97000000,98000000,97500000,10,0.07542734754906583,74237.0,-0.4308577487248277,0.635956493921945,False,False,False
6,99000000,100000000,99500000,23,0.15629509835301517,178083.0,1.0493287152206894,0.3838771593090211,False,False,False
6,100000000,101000000,100500000,29,0.12123593874373595,199751.0,0.40761316143004106,0.7114523352527191,False,False,False
6,101000000,102000000,101500000,13,0.0670684292379471,84876.0,-0.5838576481203233,0.5003198976327575,False,False,False
6,102000000,103000000,102500000,10,0.05870045333023364,60221.0,-0.7370233358769657,0.3915547024952015,False,False,False
6,104000000,105000000,104500000,13,0.10314006953011103,89170.0,0.07639014116486127,0.946896992962252,False,False,False
6,106000000,107000000,106500000,30,0.10499263883672033,231621.0,0.11029918381663377,0.9097888675623801,False,False,False
6,107000000,108000000,107500000,15,0.07193367180733996,125859.0,-0.494805261681561,0.582213691618682,False,False,False
6,108000000,109000000,108500000,13,0.04209187475779287,100637.0,-1.041023298085656,0.21753039027511195,False,False,False
6,109000000,110000000,109500000,23,0.10948956153610294,185899.0,0.19260992008494604,0.8483685220729367,False,False,False
6,111000000,112000000,111500000,19,0.19963826529921014,147622.0,1.8426730135408471,0.16506717850287908,False,False,False
6,112000000,113000000,112500000,27,0.014973878376208066,211702.0,-1.5373854544990015,0.03582853486884197,True,False,False
6,115000000,116000000,115500000,11,0.06811907334053534,83310.0,-0.5646268773419261,0.5143953934740882,False,False,False
6,116000000,117000000,116500000,13,0.037743788173237106,115264.0,-1.1206097691144536,0.17914267434420986,False,False,False
6,117000000,118000000,117500000,28,0.07991022255404849,216981.0,-0.34880413852832676,0.6999360204734485,False,False,False
6,120000000,121000000,120500000,12,0.11868968372774469,94191.0,0.36100704006578055,0.7383237364043506,False,False,False
6,121000000,122000000,121500000,20,0.13949497610356376,132865.0,0.741822777451323,0.5335892514395394,False,False,False
6,122000000,123000000,122500000,11,0.039413473867472855,85009.0,-1.0900481900043477,0.19321817018554063,False,False,False
6,123000000,124000000,123500000,11,0.12427731197597297,79910.0,0.4632818234789874,0.673064619321817,False,False,False
6,125000000,126000000,125500000,18,0.02234091031968549,129471.0,-1.4025408365421363,0.07165706973768395,False,False,False
6,126000000,127000000,126500000,10,0.0010047221943132512,79624.0,-1.7930739791286707,0.0012795905310300703,True,False,False
6,127000000,128000000,127500000,18,0.017904498939223766,128208.0,-1.4837439862349382,0.05118362124120281,False,False,False
6,130000000,131000000,130500000,13,0.21498347285800287,88037.0,2.1235484959074244,0.1343570057581574,False,False,False
6,133000000,134000000,133500000,20,0.13436658702672183,145237.0,0.6479538121601954,0.5834932821497121,False,False,False
6,134000000,135000000,134500000,16,0.15156316916488222,116750.0,0.9627164691400054,0.42226487523992323,False,False,False
6,136000000,137000000,136500000,24,0.017410621001203986,200998.0,-1.4927838251253565,0.04862444017914268,True,False,False
6,137000000,138000000,137500000,18,0.10249299660591178,141717.0,0.06454625316175154,0.9545745361484325,False,False,False
6,138000000,139000000,138500000,25,0.08131692120808394,204158.0,-0.3230562194152857,0.7127319257837492,False,False,False
6,139000000,140000000,139500000,13,0.15964536964660386,97228.0,1.1106513830334444,0.3710812539987204,False,False,False
6,140000000,141000000,140500000,27,0.13951369201532757,192594.0,0.7421653496012564,0.5323096609085093,False,False,False
6,143000000,144000000,143500000,16,0.04752017491250579,131723.0,-0.9416648229041374,0.2751119641714651,False,False,False
6,144000000,145000000,144500000,27,0.041997144468551045,196811.0,-1.0427572215652559,0.21497120921305182,False,False,False
6,145000000,146000000,145500000,15,0.044012522391308,119466.0,-1.0058681639206133,0.23544465770953296,False,False,False
6,146000000,147000000,146500000,13,0.018121319951637162,101731.0,-1.4797753395929492,0.053742802303262956,False,False,False
