genetic_id,group_id,country,date_bp,snps,reason
I11582.AG,England_EarlyMedieval,United Kingdom,1350.0,26272.0,low_snps:26272
I11866.AG,Slovakia_N_LBK,Slovakia,7100.0,29003.0,low_snps:29003
I11872.AG,Slovakia_N_LBK,Slovakia,7100.0,18965.0,low_snps:18965
I11873.AG,Slovakia_N_LBK,Slovakia,7100.0,26960.0,low_snps:26960
I11892.AG,Curacao_Ceramic,Curacao,603.0,175859.0,non_eurasian:Americas
I11948.AG,Turkey_N,Turkey,8300.0,16180.0,low_snps:16180
I11968.AG,USA_California_3200BP,USA,3487.0,551950.0,non_eurasian:Americas
I11969.AG,USA_California_3200BP,USA,3463.0,860366.0,non_eurasian:Americas
I11970.AG,USA_California_1400BP,USA,1450.0,859514.0,non_eurasian:Americas
I11974.AG,Chile_LosRieles_12000BP,Chile,11885.0,825391.0,non_eurasian:Americas
I11984.AG,Mexico_1100BP,Mexico,1150.0,601157.0,non_eurasian:Americas
I11985.AG,Mexico_1100BP,Mexico,1145.0,860129.0,non_eurasian:Americas
I11986.AG,Mexico_1100BP,Mexico,1200.0,508836.0,non_eurasian:Americas
I11987.AG,Mexico_1100BP,Mexico,1200.0,751668.0,non_eurasian:Americas
I11988.AG,Mexico_1100BP,Mexico,1263.0,841159.0,non_eurasian:Americas
I12005.AG,Ukraine_Odessa_EBA_Yamnaya,Ukraine,4850.0,5126.0,low_snps:5126
I12029.AG,Spain_LateAntiquity,Spain,1392.0,3831.0,low_snps:3831
I12042.AG,Spain_Punic,Spain,2250.0,13216.0,low_snps:13216
I12102.AG,Slovakia_EIA_Vekerzug,Slovakia,2525.0,17300.0,low_snps:17300
I12104.AG,Slovakia_EIA_Vekerzug,Slovakia,2525.0,21251.0,low_snps:21251
I12140.AG,Pakistan_IA,Pakistan,2850.0,13128.0,low_snps:13128
I12173.AG,Spain_IA_Tartessian,Spain,2550.0,5383.0,low_snps:5383
I12234.AG,Ukraine_Odesa_MBA_Babino_MultiCordonedWare,Ukraine,3275.0,22414.0,low_snps:22414
I12255.AG,Turkmenistan_BA,Turkmenistan,3800.0,2996.0,low_snps:2996
I12257.AG,Tajikistan_Khatlon_KushanPeriod,Tajikistan,2000.0,5152.0,low_snps:5152
I12293.AG,Tajikistan_Khatlon_KushanPeriod,Tajikistan,2000.0,26327.0,low_snps:26327
I12313.AG,Scotland_N,United Kingdom,5550.0,8663.0,low_snps:8663
I12355.AG,Argentina_BeagleChannel_1500BP_LateHorizon_Yamana,Argentina,1490.0,658852.0,non_eurasian:Americas
I12356.AG,Argentina_TierradelFuego_400BP_Haush,Argentina,280.0,630604.0,non_eurasian:Americas
I12357.AG,Argentina_TierradelFuego_400BP_Haush,Argentina,330.0,592812.0,non_eurasian:Americas
I12359.AG,Argentina_TierradelFuego_400BP_Haush,Argentina,590.0,344788.0,non_eurasian:Americas
I12360.AG,Argentina_TierradelFuego_400BP_Haush,Argentina,400.0,120067.0,non_eurasian:Americas
I12361.AG,Argentina_TierradelFuego_400BP_Haush,Argentina,420.0,129628.0,non_eurasian:Americas
I12362.AG,Argentina_NorthTierradelFuego_5800BP,Argentina,5820.0,771699.0,non_eurasian:Americas
I12363.AG,Argentina_NorthTierradelFuego_500BP_Selknam,Argentina,380.0,671295.0,non_eurasian:Americas
I12364.AG,Argentina_NorthTierradelFuego_500BP_Selknam,Argentina,770.0,215697.0,non_eurasian:Americas
I12365_alt1.AG,Argentina_NorthTierradelFuego_500BP_Selknam,Argentina,849.0,347971.0,non_eurasian:Americas
I12366.AG,Argentina_NorthTierradelFuego_500BP_Selknam,Argentina,100.0,562024.0,non_eurasian:Americas
I12365.AG,Argentina_NorthTierradelFuego_500BP_Selknam,Argentina,849.0,389599.0,non_eurasian:Americas
I12368.AG,Argentina_BuenosAires_800BP,Argentina,787.0,634810.0,non_eurasian:Americas
I12369.AG,Argentina_BuenosAires_800BP,Argentina,800.0,778768.0,non_eurasian:Americas
I12370.AG,Argentina_BuenosAires_2600BP,Argentina,2520.0,590702.0,non_eurasian:Americas
I12372.AG,Argentina_BuenosAires_2600BP,Argentina,2511.0,820603.0,non_eurasian:Americas
I12373.AG,Argentina_BuenosAires_2600BP,Argentina,2425.0,117693.0,non_eurasian:Americas
I12374.AG,Argentina_BuenosAires_2600BP,Argentina,2425.0,141437.0,non_eurasian:Americas
I12376.AG,Argentina_BuenosAires_2600BP,Argentina,2333.0,196776.0,non_eurasian:Americas
I12379.AG,Kenya_Historic,Kenya,268.0,912335.0,non_eurasian:Africa
I12381.AG,Kenya_IA_Pastoral,Kenya,604.0,639118.0,non_eurasian:Africa
I12384.AG,Kenya_PastoralN,Kenya,1654.0,446888.0,non_eurasian:Africa
I12391.AG,Kenya_IA_Pastoral,Kenya,960.0,23596.0,non_eurasian:Africa
I12394.AG,Kenya_PastoralN_Elmenteitan,Kenya,1426.0,383005.0,non_eurasian:Africa
I12398.AG,Kenya_PastoralN_Elmenteitan,Kenya,2593.0,419853.0,non_eurasian:Africa
I12433.AG,Algeria_KhenchelaCave_IA,Algeria,2752.0,767604.0,non_eurasian:Africa
I12453.AG,Pakistan_IA,Pakistan,2850.0,11801.0,low_snps:11801
I12466.AG,Pakistan_IA,Pakistan,2850.0,3019.0,low_snps:3019
I12560.AG,Spain_IA_Tartessian,Spain,2550.0,8661.0,low_snps:8661
I12570.AG,Mexico_1100BP,Mexico,1015.0,848197.0,non_eurasian:Americas
I12571.AG,Mexico_1100BP,Mexico,1133.0,200646.0,non_eurasian:Americas
I12572.AG,Mexico_1100BP,Mexico,1047.0,872194.0,non_eurasian:Americas
I12574.AG,Mexico_1700BP,Mexico,1723.0,40313.0,non_eurasian:Americas
I12576.AG,Haiti_Ceramic,Haiti,950.0,908290.0,non_eurasian:Americas
I12601.AG,Argentina_Cordoba_4200BP,Argentina,4157.0,374124.0,non_eurasian:Americas
I12602.AG,Argentina_Cordoba_900BP,Argentina,802.0,524262.0,non_eurasian:Americas
I12603.AG,Argentina_Cordoba_700BP,Argentina,617.0,553517.0,non_eurasian:Americas
I12604.AG,Argentina_Cordoba_1700BP,Argentina,2105.0,400418.0,non_eurasian:Americas
I12605.AG,Argentina_Cordoba_700BP,Argentina,700.0,22570.0,non_eurasian:Americas
I12606.AG,Argentina_Cordoba_1800BP,Argentina,1780.0,480118.0,non_eurasian:Americas
I12611.AG,England_LBA,United Kingdom,2900.0,8209.0,low_snps:8209
I12612.AG,England_LBA,United Kingdom,2900.0,5284.0,low_snps:5284
I12613.AG,England_LBA,United Kingdom,2900.0,9770.0,low_snps:9770
I12621.AG,Ukraine_Odesa_EBA_Catacomb,Ukraine,4440.0,10354.0,low_snps:10354
I12642.AG,Spain_IA,Spain,2443.0,12717.0,low_snps:12717
I12643.AG,Spain_IA,Spain,2553.0,6538.0,low_snps:6538
I12646.AG,Spain_Medieval_Islamic,Spain,750.0,9219.0,low_snps:9219
I12648.AG,Spain_Medieval_Islamic,Spain,750.0,29315.0,low_snps:29315
I12650.AG,Spain_Medieval_Islamic,Spain,750.0,7692.0,low_snps:7692
I12712.AG,Argentina_Cordoba_2500BP,Argentina,2483.0,35378.0,non_eurasian:Americas
I12716.AG,Argentina_SantiagodelEstero_400BP,Argentina,425.0,152378.0,non_eurasian:Americas
I12717.AG,Argentina_Cordoba_2500BP,Argentina,2414.0,596852.0,non_eurasian:Americas
I12719.AG,Argentina_Cordoba_700BP,Argentina,650.0,610130.0,non_eurasian:Americas
I12720.AG,Argentina_Cordoba_1700BP,Argentina,1500.0,158951.0,non_eurasian:Americas
I12721.AG,Argentina_Cordoba_1700BP,Argentina,1500.0,38222.0,non_eurasian:Americas
I12722.AG,Argentina_Formosa_1900BP_Chaco_EarlySubandean,Argentina,1684.0,18885.0,non_eurasian:Americas
I12723.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,159892.0,non_eurasian:Americas
I12724.AG,Argentina_Cordoba_700BP,Argentina,523.0,812721.0,non_eurasian:Americas
I12725.AG,Argentina_Cordoba_700BP,Argentina,550.0,732022.0,non_eurasian:Americas
I12726.AG,Argentina_Cordoba_4100BP,Argentina,4553.0,360420.0,non_eurasian:Americas
I12727.AG,Argentina_Cordoba_800BP,Argentina,825.0,653358.0,non_eurasian:Americas
I12729.AG,Argentina_Cordoba_800BP,Argentina,825.0,33474.0,non_eurasian:Americas
I12730.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,354124.0,non_eurasian:Americas
I12731.AG,Argentina_Cordoba_700BP,Argentina,564.0,545022.0,non_eurasian:Americas
I12732.AG,Argentina_SantiagodelEstero_400BP,Argentina,412.0,537200.0,non_eurasian:Americas
I12734.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,689435.0,non_eurasian:Americas
I12735.AG,Argentina_SantiagodelEstero_400BP,Argentina,387.0,395209.0,non_eurasian:Americas
I12736.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,659605.0,non_eurasian:Americas
I12737.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,401510.0,non_eurasian:Americas
I12738.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,469132.0,non_eurasian:Americas
I12739.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,472586.0,non_eurasian:Americas
I12740.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,267802.0,non_eurasian:Americas
I12741.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,689475.0,non_eurasian:Americas
I12742.AG,Argentina_SantiagodelEstero_400BP,Argentina,384.0,784139.0,non_eurasian:Americas
I12743.AG,Argentina_SantiagodelEstero_400BP,Argentina,425.0,225656.0,non_eurasian:Americas
I12745.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,650302.0,non_eurasian:Americas
I12748.AG,Argentina_EntreRios_700BP,Argentina,600.0,54461.0,non_eurasian:Americas
I12750.AG,Argentina_EntreRios_700BP,Argentina,600.0,6445.0,non_eurasian:Americas
I12754.AG,Argentina_Cordoba_1800BP,Argentina,1426.0,444375.0,non_eurasian:Americas
I12755.AG,Argentina_Cordoba_700BP,Argentina,651.0,556649.0,non_eurasian:Americas
I12757.AG,Argentina_Catamarca_2100BP_Agropastoral,Argentina,2117.0,412717.0,non_eurasian:Americas
I12759.AG,Argentina_Catamarca_1200BP_Agropastoral,Argentina,1229.0,468672.0,non_eurasian:Americas
I12760.AG,Argentina_Catamarca_2100BP_Agropastoral,Argentina,2117.0,409205.0,non_eurasian:Americas
I12763.AG,Argentina_Catamarca_1200BP_Agropastoral,Argentina,1229.0,335998.0,non_eurasian:Americas
I12764.AG,Argentina_Cordoba_700BP,Argentina,605.0,39915.0,non_eurasian:Americas
I12765.AG,Argentina_Cordoba_700BP,Argentina,857.0,162435.0,non_eurasian:Americas
I12766.AG,Argentina_Cordoba_4100BP,Argentina,3682.0,22627.0,non_eurasian:Americas
I12767.AG,Argentina_Catamarca_1200BP_Agropastoral,Argentina,1150.0,29622.0,non_eurasian:Americas
I12825.AG,Romania_EBA_Catacomb,Romania,4525.0,170944.0,qc_assessment:CRITICAL
I12828.AG,Romania_Tei,Romania,3979.0,11150.0,low_snps:11150
I12834.AG,Bulgaria_Sabrano_EBA_Ezero,Bulgaria,4950.0,10969.0,low_snps:10969
I12852.AG,Spain_Punic-2,Spain,2250.0,8848.0,low_snps:8848
I12854.AG,Spain_Punic-1,Spain,2150.0,8190.0,qc_assessment:CRITICAL
I12855.AG,Spain_EBA,Spain,3775.0,24714.0,low_snps:24714
I12941.AG,Argentina_BeagleChannel_100BP_Yamana,Argentina,160.0,833739.0,non_eurasian:Americas
I12942.AG,Argentina_BeagleChannel_100BP_Yamana,Argentina,60.0,292888.0,non_eurasian:Americas
I12943.AG,Argentina_BeagleChannel_100BP_Yamana,Argentina,180.0,845245.0,non_eurasian:Americas
I12944.AG,Argentina_Catamarca_2400BP,Argentina,2349.0,677825.0,non_eurasian:Americas
I12945.AG,Argentina_Catamarca_2400BP,Argentina,2578.0,611335.0,non_eurasian:Americas
I12946.AG,Argentina_EntreRios_700BP_GoyaMalabrigo,Argentina,547.0,401794.0,non_eurasian:Americas
I12947.AG,Argentina_EntreRios_700BP_GoyaMalabrigo,Argentina,601.0,3703.0,non_eurasian:Americas
I12948.AG,Argentina_EntreRios_700BP_GoyaMalabrigo,Argentina,723.0,68905.0,non_eurasian:Americas
I12949.AG,Paraguay_1600BP_Chaco,Paraguay,1635.0,177765.0,non_eurasian:Americas
I12951.AG,Argentina_Chaco_1400BP_Chaco,Argentina,1100.0,66488.0,non_eurasian:Americas
I12956.AG,Mongolia_EIA_Sagly-4,Mongolia,2326.0,7994.0,low_snps:7994
I12967.AG,Curacao_Ceramic,Curacao,660.0,775845.0,non_eurasian:Americas
I12980.AG,Pakistan_IA,Pakistan,2850.0,25055.0,low_snps:25055
I13032.AG,Armenia_KarmirBlur_IA_Urartian,Armenia,2789.0,29196.0,low_snps:29196
I13068.AG,Ukraine_Ternopil_Eneolithic_Trypillia,Ukraine,5675.0,7441.0,low_snps:7441
I13072.AG,Ukraine_Odessa_EBA_Catacomb,Ukraine,4300.0,4128.0,low_snps:4128
I13126.AG,Italy_Sicily_IA_a_IA_b_Sicani,Italy,2550.0,3149.0,low_snps:3149
I13133.AG,Italy_Sicily_IA_a_IA_b_Sicani,Italy,2550.0,13698.0,low_snps:13698
I13136.AG,Italy_Sicily_IA_a_IA_b_Sicani,Italy,2550.0,5500.0,low_snps:5500
I13137.AG,Italy_Sicily_IA_a_IA_b_Sicani,Italy,2550.0,3003.0,low_snps:3003
I13140.AG,Italy_Sicily_IA_a_IA_b_Sicani,Italy,2550.0,25238.0,low_snps:25238
I13165.AG,Montenegro_MLBA,Montenegro,3175.0,5339.0,low_snps:5339
I13166.AG,Montenegro_MLBA-o,Montenegro,3175.0,23450.0,low_snps:23450
I13189.AG,DominicanRepublic_Ceramic,Dominican Republic,753.0,865412.0,non_eurasian:Americas
I13190.AG,DominicanRepublic_Ceramic,Dominican Republic,711.0,432016.0,non_eurasian:Americas
I13192.AG,DominicanRepublic_Ceramic,Dominican Republic,688.0,774835.0,non_eurasian:Americas
I13195.AG,DominicanRepublic_Ceramic,Dominican Republic,601.0,859578.0,non_eurasian:Americas
I13196.AG,DominicanRepublic_Ceramic,Dominican Republic,679.0,783276.0,non_eurasian:Americas
I13197.AG,DominicanRepublic_Ceramic,Dominican Republic,800.0,41851.0,non_eurasian:Americas
I13198.AG,DominicanRepublic_LateCeramic,Dominican Republic,483.0,815675.0,non_eurasian:Americas
I13199.AG,DominicanRepublic_LateCeramic,Dominican Republic,534.0,834245.0,non_eurasian:Americas
I13200.AG,DominicanRepublic_Ceramic,Dominican Republic,800.0,28768.0,non_eurasian:Americas
I13201.AG,DominicanRepublic_Ceramic,Dominican Republic,598.0,852618.0,non_eurasian:Americas
I13203.AG,DominicanRepublic_Ceramic,Dominican Republic,750.0,704710.0,non_eurasian:Americas
I13204.AG,DominicanRepublic_LateCeramic,Dominican Republic,525.0,38111.0,non_eurasian:Americas
I13206.AG,DominicanRepublic_LateCeramic,Dominican Republic,516.0,832009.0,non_eurasian:Americas
I13207.AG,DominicanRepublic_LateCeramic,Dominican Republic,525.0,749469.0,non_eurasian:Americas
I13208.AG,DominicanRepublic_Ceramic,Dominican Republic,660.0,842648.0,non_eurasian:Americas
I13255.AG,Bahamas_Crooked_Ceramic,Bahamas,750.0,7668.0,non_eurasian:Americas
I13266.AG,Belize_Archaic_4400BP_Maya,Belize,4380.0,785551.0,non_eurasian:Americas
I13267.AG,Belize_5600BP_Archaic_Maya,Belize,5483.0,765180.0,non_eurasian:Americas
I13318.AG,Bahamas_Crooked_Ceramic,Bahamas,750.0,863275.0,non_eurasian:Americas
I13319.AG,Bahamas_Crooked_Ceramic,Bahamas,750.0,835587.0,non_eurasian:Americas
I13320.AG,Bahamas_Abaco_Ceramic,Bahamas,850.0,838415.0,non_eurasian:Americas
I13321.AG,Bahamas_Eleuthera_Ceramic,Bahamas,750.0,849441.0,non_eurasian:Americas
I13322.AG,Bahamas_Long_Ceramic,Bahamas,1017.0,863446.0,non_eurasian:Americas
I13323.AG,PuertoRico_Ceramic,Puerto Rico,701.0,816958.0,non_eurasian:Americas
I13324.AG,PuertoRico_Ceramic,Puerto Rico,700.0,812418.0,non_eurasian:Americas
I13326.AG,PuertoRico_Ceramic,Puerto Rico,1000.0,760163.0,non_eurasian:Americas
I13441.AG,PuertoRico_Ceramic,Puerto Rico,950.0,805094.0,non_eurasian:Americas
I13472.AG,Curacao_Ceramic,Curacao,602.0,834835.0,non_eurasian:Americas
I13538.AG,PuertoRico_Ceramic,Puerto Rico,700.0,751953.0,non_eurasian:Americas
I13539.AG,PuertoRico_Ceramic,Puerto Rico,1315.0,811018.0,non_eurasian:Americas
I13540.AG,PuertoRico_Ceramic,Puerto Rico,1014.0,850494.0,non_eurasian:Americas
I13541.AG,PuertoRico_Ceramic,Puerto Rico,1000.0,861576.0,non_eurasian:Americas
I13557.AG,Bahamas_Eleuthera_Ceramic,Bahamas,950.0,22127.0,non_eurasian:Americas
I13558.AG,Bahamas_Andros_Ceramic,Bahamas,599.0,269728.0,non_eurasian:Americas
I13559.AG,Bahamas_Andros_Ceramic,Bahamas,750.0,114796.0,non_eurasian:Americas
I13560.AG,Bahamas_Andros_Ceramic,Bahamas,663.0,318272.0,non_eurasian:Americas
I13561.AG,Argentina_Cordoba_2500BP,Argentina,2594.0,303635.0,non_eurasian:Americas
I13562.AG,Argentina_Cordoba_2500BP,Argentina,2255.0,498111.0,non_eurasian:Americas
I13563.AG,Argentina_Cordoba_3900BP,Argentina,4523.0,201124.0,non_eurasian:Americas
I13564.AG,Argentina_Cordoba_700BP,Argentina,923.0,90880.0,non_eurasian:Americas
I13618.AG,England_MBA,United Kingdom,3116.0,6993.0,low_snps:6993
I13621.AG,France_SouthEast_IA2,France,2250.0,24587.0,low_snps:24587
I13627.AG,Belgium_N,Belgium,5153.0,27766.0,low_snps:27766
I13631.AG,Belgium_N,Belgium,4725.0,23915.0,low_snps:23915
I13681.AG,England_LIA_MIA,United Kingdom,2175.0,6283.0,low_snps:6283
I13683.AG,England_MIA,United Kingdom,2254.0,6325.0,low_snps:6325
I13690.AG,England_EIA,United Kingdom,2512.0,15875.0,low_snps:15875
I13694.AG,Taiwan_IA,Taiwan,1550.0,11737.0,low_snps:11737
I13696.AG,Taiwan_IA,Taiwan,1550.0,2553.0,low_snps:2553
I13697.AG,Taiwan_IA,Taiwan,1550.0,11259.0,low_snps:11259
I13722.AG,Taiwan_Gongguan,Taiwan,1500.0,3333.0,low_snps:3333
I13737.AG,Bahamas_Long_Ceramic,Bahamas,752.0,673206.0,non_eurasian:Americas
I13738.AG,Bahamas_Long_Ceramic,Bahamas,611.0,309980.0,non_eurasian:Americas
I13739.AG,Bahamas_Long_Ceramic,Bahamas,614.0,258284.0,non_eurasian:Americas
I13740.AG,Bahamas_Eleuthera_Ceramic,Bahamas,825.0,7037.0,non_eurasian:Americas
I13741.AG,Bahamas_RaggedIslandRange_Ceramic,Bahamas,750.0,16040.0,non_eurasian:Americas
I13871.AG,Kenya_Swahili,Kenya,150.0,188914.0,non_eurasian:Africa
I13872.AG,Kenya_Swahili,Kenya,150.0,611692.0,non_eurasian:Africa
I13873.AG,Kenya_Swahili,Kenya,150.0,248083.0,non_eurasian:Africa
I13874.AG,Kenya_Swahili,Kenya,73.0,462362.0,non_eurasian:Africa
I13875.AG,Kenya_Swahili,Kenya,204.0,551134.0,non_eurasian:Africa
I13876.AG,Kenya_Swahili,Kenya,150.0,6282.0,non_eurasian:Africa
I13959.AG,Mongolia_MongunTaiga_LBA-1,Mongolia,3339.0,10584.0,low_snps:10584
I13970.AG,Tanzania_PastoralN,Tanzania,1950.0,41889.0,non_eurasian:Africa
I13972.AG,Tanzania_PastoralN,Tanzania,1647.0,103711.0,non_eurasian:Africa
I13977.AG,Tanzania_PastoralN,Tanzania,1924.0,282999.0,non_eurasian:Africa
I13978.AG,Tanzania_PastoralN,Tanzania,2273.0,451713.0,non_eurasian:Africa
I13979.AG,Tanzania_PastoralN,Tanzania,2409.0,763624.0,non_eurasian:Africa
I13980.AG,Tanzania_PastoralN,Tanzania,2587.0,787267.0,non_eurasian:Africa
I13981.AG,Tanzania_PastoralN,Tanzania,2566.0,334718.0,non_eurasian:Africa
I14001.AG,Tanzania_Swahili,Tanzania,336.0,818623.0,non_eurasian:Africa
I14009.AG,Chile_Precordillera_LIP_700BP_Pukara,Chile,750.0,200775.0,non_eurasian:Americas
I14343_d.AG,Armenia_DzhoghazBerkaber_EBA_KuraAraxes,Armenia,4325.0,17726.0,low_snps:17726
I14359.AG,England_LIA,United Kingdom,1975.0,18783.0,low_snps:18783
I14445.AG,Turkey_PPNA,Turkey,10700.0,2569.0,low_snps:2569
I14464.AG,Slovakia_EIA_Vekerzug,Slovakia,2525.0,8161.0,low_snps:8161
I14493.AG,Vanuatu_400BP,Vanuatu,387.0,513900.0,non_eurasian:Oceania
I14493_d.AG,Vanuatu_400BP,Vanuatu,387.0,6390.0,non_eurasian:Oceania
I14499.AG,Montenegro_MLBA_Cetina-o,Montenegro,3300.0,14645.0,low_snps:14645
I14540.AG,England_EarlyMedieval,United Kingdom,1350.0,29094.0,low_snps:29094
I14554.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,607237.0,non_eurasian:Americas
I14555.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,191031.0,non_eurasian:Americas
I14556.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,753122.0,non_eurasian:Americas
I14557.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,500913.0,non_eurasian:Americas
I14558.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,816368.0,non_eurasian:Americas
I14559.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,392879.0,non_eurasian:Americas
I14560.AG,Argentina_SantiagodelEstero_400BP,Argentina,425.0,139197.0,non_eurasian:Americas
I14561.AG,Argentina_SantiagodelEstero_400BP,Argentina,430.0,534962.0,non_eurasian:Americas
I14562.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,779928.0,non_eurasian:Americas
I14563.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,405460.0,non_eurasian:Americas
I14564.AG,Argentina_SantiagodelEstero_1700BP,Argentina,1677.0,122766.0,non_eurasian:Americas
I14565.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,165355.0,non_eurasian:Americas
I14566.AG,Argentina_SantiagodelEstero_400BP,Argentina,407.0,287659.0,non_eurasian:Americas
I14567.AG,Argentina_SantiagodelEstero_400BP,Argentina,407.0,583206.0,non_eurasian:Americas
I14568.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,425362.0,non_eurasian:Americas
I14569.AG,Argentina_SantiagodelEstero_400BP,Argentina,382.0,143827.0,non_eurasian:Americas
I14570.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,15556.0,non_eurasian:Americas
I14571.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,755154.0,non_eurasian:Americas
I14572.AG,Argentina_SantiagodelEstero_400BP,Argentina,375.0,594057.0,non_eurasian:Americas
I14573.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,395287.0,non_eurasian:Americas
I14574.AG,Argentina_SantiagodelEstero_400BP,Argentina,400.0,743362.0,non_eurasian:Americas
I14575.AG,Argentina_SantiagodelEstero_400BP,Argentina,379.0,91735.0,non_eurasian:Americas
I14576.AG,Argentina_SantiagodelEstero_500BP,Argentina,450.0,185036.0,non_eurasian:Americas
I14577.AG,Argentina_SantiagodelEstero_500BP,Argentina,450.0,417729.0,non_eurasian:Americas
I14578.AG,Argentina_SantiagodelEstero_500BP,Argentina,450.0,99738.0,non_eurasian:Americas
I14579.AG,Argentina_SantiagodelEstero_500BP,Argentina,450.0,719806.0,non_eurasian:Americas
I14580.AG,Argentina_SantiagodelEstero_500BP,Argentina,536.0,58806.0,non_eurasian:Americas
I14582.AG,Argentina_SantiagodelEstero_500BP,Argentina,390.0,108872.0,non_eurasian:Americas
I14583.AG,Argentina_SantiagodelEstero_500BP,Argentina,601.0,408254.0,non_eurasian:Americas
I14584.AG,Argentina_SantiagodelEstero_500BP,Argentina,450.0,101370.0,non_eurasian:Americas
I14636.AG,Turkey_Ancient,Turkey,2500.0,18613.0,low_snps:18613
I14691.AG,Albania_Cinamak_BA_IA,Albania,3500.0,4280.0,low_snps:4280
I14773.AG,Russia_PrimorskyKrai_MN,Russia,5625.0,20841.0,low_snps:20841
I14780.AG,Kenya_Swahili,Kenya,150.0,9546.0,non_eurasian:Africa
I14781.AG,Kenya_Swahili,Kenya,105.0,546063.0,non_eurasian:Africa
I14816.AG,USA_California_4900BP,USA,4850.0,7936.0,non_eurasian:Americas
I14817.AG,USA_California_900BP,USA,900.0,19577.0,non_eurasian:Americas
I14825.AG,USA_California_3400BP,USA,3198.0,373582.0,non_eurasian:Americas
I14826.AG,USA_California_3400BP,USA,3771.0,214156.0,non_eurasian:Americas
I14827.AG,USA_California_3400BP,USA,3450.0,9305.0,non_eurasian:Americas
I14828.AG,USA_California_3400BP,USA,3450.0,9949.0,non_eurasian:Americas
I14848.AG,Germany_Medieval_Jewish,Germany,625.0,13952.0,low_snps:13952
I14849.AG,Germany_Medieval_Jewish,Germany,625.0,15108.0,low_snps:15108
I14854.AG,Germany_Medieval_Jewish,Germany,625.0,15687.0,low_snps:15687
I14872.AG,Greece_Attica_KolikrepiSpata_BA,Greece,3425.0,27853.0,low_snps:27853
I14875.AG,Bahamas_Abaco_Ceramic,Bahamas,1073.0,427796.0,non_eurasian:Americas
I14876.AG,Bahamas_Eleuthera_Ceramic,Bahamas,624.0,294208.0,non_eurasian:Americas
I14879.AG,Bahamas_Andros_Ceramic,Bahamas,651.0,769074.0,non_eurasian:Americas
I14880.AG,Bahamas_Andros_Ceramic,Bahamas,589.0,408542.0,non_eurasian:Americas
I14881.AG,Bahamas_Andros_Ceramic,Bahamas,597.0,250250.0,non_eurasian:Americas
I14882.AG,Bahamas_Andros_Ceramic,Bahamas,635.0,520630.0,non_eurasian:Americas
I14883.AG,Bahamas_Andros_Ceramic,Bahamas,588.0,794319.0,non_eurasian:Americas
I14889.AG,Spain_Punic,Spain,2250.0,3979.0,low_snps:3979
I14891.AG,Spain_Punic_African,Spain,2250.0,6035.0,low_snps:6035
I14899.AG,Germany_Medieval_Jewish,Germany,625.0,19532.0,low_snps:19532
I14900.AG,Germany_Medieval_Jewish,Germany,625.0,11279.0,low_snps:11279
I14905.AG,Bahamas_Eleuthera_Ceramic,Bahamas,825.0,3935.0,non_eurasian:Americas
I14906.AG,Bahamas_Eleuthera_Ceramic,Bahamas,825.0,5688.0,non_eurasian:Americas
I14920.AG,Bahamas_Eleuthera_Ceramic,Bahamas,938.0,523052.0,non_eurasian:Americas
I14921.AG,Bahamas_Eleuthera_Ceramic,Bahamas,679.0,653013.0,non_eurasian:Americas
I14922.AG,Bahamas_Abaco_Ceramic,Bahamas,1003.0,770630.0,non_eurasian:Americas
I14923.AG,Bahamas_Moores_Ceramic,Bahamas,603.0,517281.0,non_eurasian:Americas
I14926.AG,Taiwan_IA,Taiwan,1550.0,7729.0,low_snps:7729
I14927.AG,Taiwan_IA,Taiwan,1550.0,13527.0,low_snps:13527
I14928.AG,Taiwan_IA,Taiwan,1550.0,7566.0,low_snps:7566
I14930.AG,Taiwan_IA,Taiwan,1550.0,6093.0,low_snps:6093
I14937.AG,Taiwan_IA,Taiwan,1550.0,23066.0,low_snps:23066
I14982.AG,Czechia_IA_Hallstatt-o,Czechia,2625.0,6330.0,low_snps:6330
I14990.AG,DominicanRepublic_Ceramic,Dominican Republic,697.0,824143.0,non_eurasian:Americas
